Column,centro_nro_registro,centro_tipo,alergologia,same_as_alergologia,cardiologia,same_as_cardiologia,cirugia_mayor_ambulatoria,cirugia_menor_ambulatoria,dermatologia,same_as_dermatologia,endocrinologia,same_as_endocrinologia,enfermeria,same_as_enfermeria,farmacia,same_as_farmacia,fisioterapia,same_as_fisioterapia,medicina_general,same_as_medicina_general,neumologia,same_as_neumologia,neurologia,same_as_neurologia,nutricion_y_dietetica,same_as_nutricion_y_dietetica,oncologia,same_as_oncologia,otorrinolaringologia,same_as_otorrinolaringologia,pediatria,same_as_pediatria,psicologia_clinica,same_as_psicologia_clinica,psiquiatria,same_as_psiquiatria,rehabilitacion,same_as_rehabilitacion,urgencias,same_as_urgencias,vacunacion,same_as_vacunacion,direccion_completa,direccion_vial_tipo,direccion_vial_nombre,direccion_vial_nro,direccion_codigo_postal,municipio_nombre,same_as_municipio,localizacion_coordenada_x,localizacion_coordenada_y
7272,SS01135,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Zazuar 15 28031 Madrid,Calle,de Zazuar,15,28031,Madrid,https://www.wikidata.org/wiki/Q2807,448409,4470305
7273,SS01138,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Ctra Vieja de los Molinos 11 28470 Cercedilla,Ctra,Vieja de los Molinos,11,28470,Cercedilla,https://www.wikidata.org/wiki/Q1646215,409948,4509652
7274,SS01139,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Juan de Vera 8 28045 Madrid,Calle,de Juan de Vera,8,28045,Madrid,https://www.wikidata.org/wiki/Q2807,441324,4471925
7275,SS01140,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Martín Fierro 5 28040 Madrid,Calle,de Martín Fierro,5,28040,Madrid,https://www.wikidata.org/wiki/Q2807,437878,4476522
7276,SS01142,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Avda de Madrid 39 28730 Buitrago del Lozoya,Avda,de Madrid,39,28730,Buitrago del Lozoya,https://www.wikidata.org/wiki/Q1648730,446339,4537881
7277,SS01143,Servicio sanitario integrado en una organización no sanitaria,,,,,,,dermatology,https://www.wikidata.org/wiki/Q171171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Ayala 84 28001 Madrid,Calle,de Ayala,84,28001,Madrid,https://www.wikidata.org/wiki/Q2807,442494,4475408
7278,SS01145,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de la Virgen de Aránzazu 1 28034 Madrid,Calle,de la Virgen de Aránzazu,1,28034,Madrid,https://www.wikidata.org/wiki/Q2807,441535,4481833
7279,SS01148,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de la Obertura 6 28011 Madrid,Calle,de la Obertura,6,28011,Madrid,https://www.wikidata.org/wiki/Q2807,438374,4474059
7280,SS0115,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calle de la Ribera del Loira 50 28043 Madrid,Calle,de la Ribera del Loira,50,28043,Madrid,https://www.wikidata.org/wiki/Q2807,447401,4479191
7281,SS01150,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Vreda del Camuerzo 2 28905 Getafe,Vreda,del Camuerzo,2,28905,Getafe,https://www.wikidata.org/wiki/Q8802,436896,4461355
7282,SS01154,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Avda Monte de Valdelatas 4 28108 Alcobendas,Avda,Monte de Valdelatas,4,28108,Alcobendas,https://www.wikidata.org/wiki/Q487679,444226,4486778
7283,SS01155,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Oberón 7 28030 Madrid,Calle,de Oberón,7,28030,Madrid,https://www.wikidata.org/wiki/Q2807,446127,4473005
7284,SS01157,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle Delco 10 28914 Leganés,Calle,Delco,10,28914,Leganés,https://www.wikidata.org/wiki/Q77433,435465,4463367
7285,SS01159,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de la Soledad 52 28770 Colmenar Viejo,Calle,de la Soledad,52,28770,Colmenar Viejo,https://www.wikidata.org/wiki/Q55480,435612,4501110
7286,SS01160,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Corazón de María 54 28002 Madrid,Calle,de Corazón de María,54,28002,Madrid,https://www.wikidata.org/wiki/Q2807,443562,4477361
7288,SS01165,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de los Hermanos Pinzón 18 28936 Móstoles,Calle,de los Hermanos Pinzón,18,28936,Móstoles,https://www.wikidata.org/wiki/Q187826,427673,4463865
7289,SS01167,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Oña 1 28050 Madrid,Calle,de Oña,1,28050,Madrid,https://www.wikidata.org/wiki/Q2807,443278,4482219
7290,SS01168,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de la Valleja 30 28411 Moralzarzal,Calle,de la Valleja,30,28411,Moralzarzal,https://www.wikidata.org/wiki/Q1646201,417984,4503129
7291,SS01169,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Valores 1 28007 Madrid,Calle,de Valores,1,28007,Madrid,https://www.wikidata.org/wiki/Q2807,443309,4473953
7292,SS01170,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle Haití 2 28341 Valdemoro,Calle,Haití,2,28341,Valdemoro,https://www.wikidata.org/wiki/Q840373,440955,4448329
7293,SS01174,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Sect Escultores 39 28760 Tres Cantos,Sect,Escultores,39,28760,Tres Cantos,https://www.wikidata.org/wiki/Q910410,439492,4496185
7295,SS01177,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Gobelas 35 28023 Madrid,Calle,de Gobelas,35,28023,Madrid,https://www.wikidata.org/wiki/Q2807,429939,4480685
7297,SS01182,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Josefa Valcárcel 1 28027 Madrid,Calle,de Josefa Valcárcel,1,28027,Madrid,https://www.wikidata.org/wiki/Q2807,444950,4477691
7298,SS01184,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,"Calle Monte 11 28290 Rozas de Madrid, Las",Calle,Monte,11,28290,Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,424072,4490423
7300,SS01187,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Salvador Canals 5 28470 Cercedilla,Calle,de Salvador Canals,5,28470,Cercedilla,https://www.wikidata.org/wiki/Q1646215,409886,4509387
7301,SS01188,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Avda de Burgos 4 28036 Madrid,Avda,de Burgos,4,28036,Madrid,https://www.wikidata.org/wiki/Q2807,442689,4480149
7303,SS01191,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Santa Leonor 52 28037 Madrid,Calle,de Santa Leonor,52,28037,Madrid,https://www.wikidata.org/wiki/Q2807,446564,4476246
7304,SS01192,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de José Ortega y Gasset 71 28006 Madrid,Calle,de José Ortega y Gasset,71,28006,Madrid,https://www.wikidata.org/wiki/Q2807,442891,4475700
7305,SS01193,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Manuel Carvajal 14 28680 San Martín de Valdeiglesias,Calle,de Manuel Carvajal,14,28680,San Martín de Valdeiglesias,https://www.wikidata.org/wiki/Q1751908,380673,4468723
7308,SS01198,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Florencia 24 28030 Madrid,Calle,de Florencia,24,28030,Madrid,https://www.wikidata.org/wiki/Q2807,446772,4472536
7309,SS0120,Servicio sanitario integrado en una organización no sanitaria,,,,,,,dermatology,https://www.wikidata.org/wiki/Q171171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plaza de Manuel Becerra 17 28009 Madrid,Plaza,de Manuel Becerra,17,28009,Madrid,https://www.wikidata.org/wiki/Q2807,443261,4475413
7310,SS01203,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calle de la Salvia 24 28109 Alcobendas,Calle,de la Salvia,24,28109,Alcobendas,https://www.wikidata.org/wiki/Q487679,446494,4486480
7311,SS01205,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avda de Niza 24 28022 Madrid,Avda,de Niza,24,28022,Madrid,https://www.wikidata.org/wiki/Q2807,448505,4475861
7312,SS01206,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Rafael Finat 48 28044 Madrid,Calle,de Rafael Finat,48,28044,Madrid,https://www.wikidata.org/wiki/Q2807,434505,4470027
7313,SS01208,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Nuria 40 28034 Madrid,Calle,de Nuria,40,28034,Madrid,https://www.wikidata.org/wiki/Q2807,440118,4482729
7314,SS01209,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calle del Carmen 37 28530 Morata de Tajuña,Calle,del Carmen,37,28530,Morata de Tajuña,https://www.wikidata.org/wiki/Q1772158,462796,4452843
7316,SS01210,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avda de los Barrancos 7 28290 Rozas de Madrid, Las",Avda,de los Barrancos,7,28290,Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,423629,4489750
7317,SS01211,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de las Pedroñeras 38 28043 Madrid,Calle,de las Pedroñeras,38,28043,Madrid,https://www.wikidata.org/wiki/Q2807,446548,4479708
7318,SS01213,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Mauricio Legendre 16 28046 Madrid,Calle,de Mauricio Legendre,16,28046,Madrid,https://www.wikidata.org/wiki/Q2807,441874,4480358
7320,SS01220,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Plaza de la Iglesia 4 28550 Tielmes,Plaza,de la Iglesia,4,28550,Tielmes,https://www.wikidata.org/wiki/Q1766203,473066,4455129
7321,SS01221,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Avda de Andalucía 4 28770 Colmenar Viejo,Avda,de Andalucía,4,28770,Colmenar Viejo,https://www.wikidata.org/wiki/Q55480,434329,4502296
7322,SS01223,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Paseo de Juan XXIII 38 28040 Madrid,Paseo,de Juan XXIII,38,28040,Madrid,https://www.wikidata.org/wiki/Q2807,439385,4477952
7324,SS01226,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Emilio Serrano 3 28470 Cercedilla,Calle,de Emilio Serrano,3,28470,Cercedilla,https://www.wikidata.org/wiki/Q1646215,410427,4510204
7325,SS01227,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Paseo de la Estación 18 28600 Navalcarnero,Paseo,de la Estación,18,28600,Navalcarnerou,https://www.wikidata.org/wiki/Q1623099,414141,4460786
7326,SS01228,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle Portugal 9 28943 Fuenlabrada,Calle,Portugal,9,28943,Fuenlabrada,https://www.wikidata.org/wiki/Q54902,431238,4458934
7327,SS01229,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Paseo de la Castellana 56 28046 Madrid,Paseo,de la Castellana,56,28046,Madrid,https://www.wikidata.org/wiki/Q2807,441581,4476384
7329,SS01230,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de los Pirineos 55 28040 Madrid,Calle,de los Pirineos,55,28040,Madrid,https://www.wikidata.org/wiki/Q2807,439047,4478337
7331,SS01235,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Jaime Hermida 9 28037 Madrid,Calle,de Jaime Hermida,9,28037,Madrid,https://www.wikidata.org/wiki/Q2807,446210,4476620
7332,SS01237,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Avda de Aster 24 28016 Madrid,Avda,de Aster,24,28016,Madrid,https://www.wikidata.org/wiki/Q2807,443579,4478695
7333,SS01238,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,"Calle José Echegaray 18 28232 Rozas de Madrid, Las",Calle,José Echegaray,18,28232,Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,424607,4486478
7334,SS01240,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,,,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Ulises 44 28043 Madrid,Calle,de Ulises,44,28043,Madrid,https://www.wikidata.org/wiki/Q2807,444705,4478774
7335,SS01241,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle del Convenio 7 28053 Madrid,Calle,del Convenio,7,28053,Madrid,https://www.wikidata.org/wiki/Q2807,442941,4471644
7336,SS01242,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Ramón Gómez de la Serna 24 28035 Madrid,Calle,de Ramón Gómez de la Serna,24,28035,Madrid,https://www.wikidata.org/wiki/Q2807,438189,4481745
7337,SS01243,Otros centros especializados,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,pediatrics,https://www.wikidata.org/wiki/Q123028,,,,,,,,,,,Calle Atenas 2 28224 Pozuelo de Alarcón,Calle,Atenas,2,28224,Pozuelo de Alarcón,https://www.wikidata.org/wiki/Q639422,432231,4476257
7338,SS01244,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,,,,,,,,,,,,,,,,,,,,,,,,,Calle de Luis de Hoyos Sáinz 39 28030 Madrid,Calle,de Luis de Hoyos Sáinz,39,28030,Madrid,https://www.wikidata.org/wiki/Q2807,446729,4472622
7339,SS01245,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle de Proción 10 28023 Madrid,Calle,de Proción,10,28023,Madrid,https://www.wikidata.org/wiki/Q2807,432163,4479918
7340,SS01247,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,psicologiaclinica,https://www.wikidata.org/wiki/Q9418,,,,,,,,,"Avda Noroeste 9 28232 Rozas de Madrid, Las",Avda,Noroeste,9,28232,Las Rozas de Madrid,https://www.wikidata.org/wiki/Q592747,424975,4485567
7342,SS01249,Servicio sanitario integrado en una organización no sanitaria,,,,,,,,,,,nursing,https://www.wikidata.org/wiki/Q121176,,,physiotherapy,https://www.wikidata.org/wiki/Q186005,Medicina General y de Familia,https://www.wikidata.org/wiki/Q96728931,,,,,,,,,,,,,,,,,,,,,,,Calle Ventorro 4 28694 Chapinería,Calle,Ventorro,4,28694,Chapinería,https://www.wikidata.org/wiki/Q1772178,397426,4470934
